,ID expérience,Etat expérience,Statut de l'expérience,Date de publication,Titre,Description,Posté comme,Ressenti usager,Code INSEE Département usager,Intitulé département usager,Intitulé région usager,Code INSEE Région usager,Pays,Intitulé Typologie 1,Code Postal typologie 1,Pays Typologie  1,Canaux Typologie 1,Intitulé Typologie 2,Code Postal typologie 2,Pays Typologie 2,Canaux Typologie 2,Intitulé Typologie 3,Code Postal typologie 3,Pays Typologie 3,Canaux Typologie 3,Hors structure,ID structure 1,Intitulé structure 1,Evaluation utile réponse structure 1 par visiteurs,Evaluation inutile réponse structure 1 par visiteurs,Evaluation  réponse structure 1 par auteur,ID structure 2,Intitulé structure 2,ID structure 3,Intitulé structure  3,Accessibilité,Information/Explication,Relation,Réactivité,Simplicité/Complexité,Expériences Similaires,Amélioration de service à considérer,Action,Date action réalisée,Date action engagée,Tags Métiers,eval,sentiment_eval
952,391140,A traiter,Expérience en attente de réponse,01/10/2022 22:17,"Sondage ""Votre consulat : votre avis nous intéresse""","Bonjour, je viens de remplir le sondage intitulé ""Votre consulat : votre avis nous intéresse"".  

Je tiens à vous informer que j'ai dû sélectionner l'option ""Montréal"" concernant le Consulat.  Or, cette option n'est pas la bonne : j'utilise les services du Consulat général de France à Moncton, Canada. Ses services sont excellents et essentiels. Malheureusement, c'est l'option ""Moncton"" ne figurait pas dans le questionnaire.

Il serait apprécié si vous pouviez rectifier le questionnaire et nous le ré-envoyer. 

Merci",La personne concernée,Positif,,,,,Canada,Réseau consulaire,,,"Téléphone,E-mail",,,,,,,,,Non,WE9xPfoMhs,Consulat Général de France à Moncton et Halifax,0,0,,,,,,Positif,,,,,0,Non,,,,,1,Négatif
953,3597882,A traiter,Expérience en attente de réponse,21/04/2023 17:13,Chargée de recrutement,"Bonjour,

J'ai consulté votre site par rapport à notre future collaboration avec un salarié étranger disposant d'un titre de séjour salarié valable en France.
Sur votre site, il est précisé qu'il suffit de faire une vérification de la validité du titre de séjour.

Or depuis Mai 2022, il faut normalement faire une nouvelle demande d'autorisation de travail pour chaque nouveau contrat de travail (cf. https://www.demarches.interieur.gouv.fr/particuliers/autorisation-travail-etranger-salarie-france#:~:text=La%20d%C3%A9cision%20intervient%20dans%20un,est%20notifi%C3%A9e%20%C3%A0%20l'employeur.).

Du coup, quelle information est la bonne ?

Vous remerciant.
Cordialement,
Coralie",La personne concernée,Neutre,44.0,Loire-Atlantique,Pays de la Loire,52.0,France,Préfecture,,France,Démarche en ligne,,,,,,,,,Non,sxZshFsE9R,Hors-structures,0,0,,1jTWevJZjH,Préfecture de la Loire-Atlantique,,,Négatif,Négatif,,,Négatif,0,Non,,,,Titre de séjour,0,Négatif
954,394401,A traiter,Expérience en attente de réponse,01/03/2022 16:17,Établir un RV pour renouvellement de passeport en ligne,"Il semblait impossible que toutes les dates proposées de RV soient grisées et indisponibles. Finalement jai écrit un courriel au consulat et une personne ma très bien guidée. Attendre quil soit juste après minuit heure de Paris soit 15h ici pour voir apparaître le maximum de RV disponibles, et nettoyer mon browser, et accepter tous les cookies pour choisir mon RV. Avouez quil fallait le savoir!
Une fois au consulat, une personne charmante originaire dune commune quasi-voisine de la mienne en France, ma permis de non seulement renouveler mon passeport mais aussi de renouveler ma carte didentité durant le même RV.  Votre site disait clairement quil fallait prendre deux rendez-vous séparément. Également, cette personne a recommandé lenvoi des documents chez notre consul honoraire.. Ce dernier est venu en personne me livrer mon passeport  et ma carte didentité! Formidables services au final auxquels je ne mattendais pas.  Merci encore.",La personne concernée,Positif,,,,,France,Réseau consulaire,94108.0,,"Accueil,Démarche en ligne,E-mail,Réseaux Sociaux,Courrier",,,,,,,,,Non,NRsAKNhNpj,Consulat Général de France à San Francisco,0,0,,,,,,Positif,,Positif,,Négatif,0,Non,,,,,4,Positif
955,3217551,A traiter,Expérience en attente de réponse,25/11/2022 23:13,Rdv,"Suite à un renouvellement de carte de séjour, j'étais en attente de reception du fameux sms ou d'un courriel ou encore d'un courrier, voyant le temps passé et mon récépissé arrivant à son terme, je decide donc de remplir un formulaire pour le renouvellement de mon récépissé. 
La préfécture me repond qu'il leur est impossible de produire un récépissé vu que mon titre est fabriqué donc disponible et me conseil donc de prendre rdv sur la plateforme dédié.
Je me retrouve donc a essayer d'obtenir un rdv depuis sans succès car on me propose plusieurs salle pour la remise du titre mais aucune n'a de créneau disponible
Je suis dans l'impasse et je ne sais pas quoi faire sans interlocuteur en face de moi si ce n'est pour ecran de PC",La personne concernée,Neutre,75.0,Paris,Île-de-France,11.0,France,Préfecture,75004.0,France,Démarche en ligne,,,,,,,,,Non,8s0tisZwqE,Préfecture de la région île de France,0,0,,8s0tisZwqE,Préfecture de la région île de France,,,Négatif,,,Négatif,Négatif,1,Non,,,,Titres de séjour pour les étrangers,2,Neutre
956,280219,Traitées,Expérience avec réponse,29/12/2020 15:45,Dépôt de plainte pour arnaque au téléphone,"Bonjour Suite à une arnaque, je me suis rendue à la gendarmerie de mon village. Là on n as pas pris ma plainte me demandant de le faire sur internet en me remettant un document avec l adresse du site, aussi ce matin 29/12, j essaie le de déposer cette plainte. Mais quelle déception, je n y arrive pas tout en faisant comme indiqué sur le document remis par la gendarmerie : www.service-public.fr/ puis rubrique arnaque sur internet mais voilà il n est pas fait mention de cette fenêtre ""arnaque sur internet"" . Alors je sais suis pas du tout un virtuose de l internet mais je fais mes déclarations d impôts et j ai refais faire mon permis de conduire par l ANTS.CordialementA C",La personne concernée,Neutre,,,,,France,Service-public.fr,,,Démarche en ligne,Brigade de gendarmerie,,,Accueil,Unité Numérique,30230.0,France,Démarche en ligne,Non,m50US0UcpE,Ma Gendarmerie,0,0,,alq2kccyLX,BOT RGOCC,m50US0UcpE,Ma Gendarmerie,Négatif,Négatif,,,Négatif,3,Non,,,,,0,Négatif
957,3206769,A traiter,Expérience en attente de réponse,11/08/2022 19:37,impossible d'obtenir une copie de permis de construire aupres de la mairie,"Je me déplace à la mairie pour demander une copie du permis de construire avec le numéro cadastral, mon identité en tant que nouveau propriétaire.
La mairie m'informe que rien ne sera visible, ni transmis si je ne donne pas le nom du propriétaire ayant construit cette maison que j'ai achetée (plusieurs propriétaires s'étant succédé).
Je leur demande si le service Cadastral peut m'aider : Non
Comment faire ? avoir le nom du premier propriétaire.
Je suis bloqué pour déposer un agrandissement de la maison tant que je n'ai pas ce premier permis de construire...",La personne concernée,Neutre,6.0,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,93.0,France,Ville - Commune,,France,Accueil,,,,,,,,,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,,Négatif,,,Négatif,0,Non,,,,,0,Négatif
958,3366235,A traiter,Expérience en attente de réponse,02/10/2023 18:54,suggestion d'une case sur nos observations éventuelles,"Bonjour,
suite à une lecture trop rapide de mon avis de contravention, j'ai payé l'amende d'excès de vitesse en pensant que je devrai saisir par la suite mon numéro de permis pour imputer la perte de point mais non. En effet, s'agissant de mon véhicule de société pour laquelle je suis le gérant, je pensais qu'il ne fallait pas faire une requête en exonération car je reconnaissais complètement l'infraction.
Je me suis rendu compte de cette erreur, 10 min après le paiement. J'ai appelé vos services, dans la foulée, qui m'ont répondu que je devais attendre un futur courrier.
Pour éviter ce désagrément, il serait bon d'avant de passer à l'étape du paiement en ligne  de faire un rappel pour éviter tout litige.
De plus, à la fin du formulaire de désignation, il serait bon d'avoir un emplacement où l'on pourrait laisser une observation éventuelle",La personne concernée,Neutre,8.0,Ardennes,Grand Est,44.0,France,ANTAI,,,"Démarche en ligne,Téléphone",,,,,,,,,Non,sxZshFsE9R,Hors-structures,0,0,,STR-906,ANTAI,,,,Négatif,,,,0,Non,,,,Paiement amende,0,Négatif
959,270694,A traiter,Expérience en attente de réponse,09/11/2020 10:16,Fraude à la carte bancaire,"Je viens de faire une déclaration de fraude sur le site Perceval. J'ai reçu un mail me disant que le dossier de cette déclaration se trouve dans mon porte-documents. Sur mon espace Service public impossible de trouver ce ""porte-documents"". Où est-il, s'il vous plaît ? Merci pour votre réponse que j'espère rapide pour le contact avec ma banque.",La personne concernée,Neutre,,,,,France,Service en ligne Perceval,,,Démarche en ligne,,,,,,,,,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,,,,,,2,Non,,,,,0,Négatif
960,545470,A traiter,Expérience en attente de réponse,21/12/2021 10:45,Inadmissible,"Jai effectué des cours danglais, alors que la formation rien à dire . Prof au top, arrangement à domicile et le responsable a bien pris ma demande en compte. 
Mais par contre INADMISSIBLE , jai pris cette formation par hasard plus ou moins car LE SERVICE ma appelé en me disant que jallais perdre mes droits
et ma « forcé » à les utiliser alors quà ce moment, en juin, je navais pas didée professionnelle et par la suite,
une fois la formation commencée bien évidemment, japprend que jaurais pu conserver ces droits qui maurait été utile à lheure daujourdhui.
Donc pour cela je ne recommande pas du tout. Surtout que 16 h de cours danglais mont coûté 1970 faite le calcul à lheure  inadmissible",La personne concernée,Négatif,14.0,Calvados,Normandie,28.0,France,Caisse des dépôts (CDC),,,"Téléphone,Démarche en ligne",,,,,,,,,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,,Négatif,Négatif,,Négatif,0,Non,,,,,1,Négatif
961,592402,A traiter,Expérience en attente de réponse,01/10/2022 20:21,déclaration de personne dans le cadre d'un avis de contravention,"antai.gouv.fr
déclaration de la personne désignée lors du paiement d'un avis de contravention de véhicule

rapidité des démarches
aides à chaque étage
clair",La personne concernée,Positif,75.0,Paris,Île-de-France,11.0,France,ANTAI,,,,,,,,,,,,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,,Positif,,Positif,Positif,0,Non,,,,,2,Neutre
962,269510,A traiter,Expérience en attente de réponse,26/07/2021 21:56,Demande de 2 actes de naissance : un seul m'est parvenu,"J'ai fait le 9 juillet 2 demandes d'extraits d'actes de naissance par Internet.Des mails m'ont été adressés le 12 pour me dire que les dossiers étaient clôturés. J'ai reçu le 19 (postés du 12) les actes de naissance de mon fils. Quant à ceux de ma fille, rien.En appelant la mairie du lieu de naissance, j'ai appris qu'ils n'avaient reçu aucune demande concernant ma fille. Donc obligation de renouveler l'opération et nouvelle attente avant de recevoir le document qui m'a été demandé. Beaucoup de dysfonctionnements pour l'obtention de ce document !",La personne concernée,Négatif,,Corse-du-Sud,Corse,94.0,France,Service-public.fr,,,"E-mail,Compte ou espace personnel,Courrier",Collectivités territoriales - Communes,,,Téléphone,,,,,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,Négatif,,,Négatif,,0,Non,,,,,0,Négatif
963,442483,A traiter,Expérience en attente de réponse,01/12/2022 11:21,grosse amélioration au consulat à Panama,"Mes interactions avec le consulat au Panama datant d'il y a 2 ans ont été assez terribles. 

Cependant, récemment, pour 2021, j'ai vraiment senti un vrai service organisé et cordial.",La personne concernée,Positif,,,,,Panama,Réseau consulaire,,,"Accueil,E-mail",,,,,,,,,Non,T3ergWs8RC,Ambassade de France au Panama,0,0,,,,,,Positif,,Positif,,,0,Non,,,,,2,Neutre
964,270170,A traiter,Expérience en attente de réponse,16/02/2021 16:06,démarche simplifiée renouvellement titre de séjour,"Une connaissance à fait sa demande de rendez-vous pour renouvellement de titre de séjour, via le site démarches simplifiées, auprès de la préfecture de Nanterre, après plus de deux mois d'attente sa demande a été refusée car elle s'était trompée dans la transmission des documents. Au lieu de consulter son ancien dossier et lui demander des compléments, l'agent en charge à simplement refusé sa demandeEn l'aidant pour refaire une nouvelle demande j'ai vu que le dossier était compliqué à compléter et qu'il n'y avait pas de quoi transmettre tous les documents justifiants de sa situation (bulletins de salaires, impôts, etc...). Je suis une ancienne de l'administration préfectorale et franchement démarches simplifiées n'est pas simple d'utilisation",Un proche de la personne concernée,Négatif,,,,,France,Préfecture,92000.0,France,Compte ou espace personnel,,,,,,,,,Oui,sxZshFsE9R,Hors-structures,17,6,,,,,,Négatif,,,Négatif,Négatif,57,Non,,,,,1,Négatif
965,393331,A traiter,Expérience en attente de réponse,01/01/2022 19:31,Personnel,Nous aimerions nous qui habitons très loin et qui possèdons des réseaux sociaux pouvoir faire le certificat de vie sans avoir nous déplacer,La personne concernée,Positif,,,,,Cameroun,Réseau consulaire,,,"Démarche en ligne,Accueil",,,,,,,,,Non,QqXkeQ95Qw,Ambassade de France au Cameroun,0,0,,,,,,Négatif,,,,,1,Non,,,,,4,Positif
966,270253,A traiter,Expérience en attente de réponse,02/01/2021 16:54,Pôle emploi : utilité attestation employeur décédé,"Je viens de contacter pôle emploi au sujet d'une attestation à fournir concernant une femme de ménage employée par une personne décédéeIl m'est demandé d'ouvrir un compte employeur, ceci donc pour une personne décédée, afin de pouvoir établir ladite pièceLorsque j'ai demandé à mon interlocuteur s'il n'était pas possible d'établir une simple attestation sur l'honneur comportant toutes les informations d'emploi de la femme de ménage , il m'a été répondu que ce n'était pas un document officiel, même s'il comportait tous les renseignements nécessaires à l'étude du dossierJe trouve absurde de devoir ouvrir un compte qui sera immédiatement clos puisque le titulaire est décédé et que cela complexifie considérablement la procédure alors que la déclaration sur l'honneur est reconnue et acceptée dans d'autres administrationsVous avez dit simplification...",Un proche de la personne concernée,Négatif,,,,,France,AGENCE POLE EMPLOI (APE),,,Téléphone,,,,,,,,,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,,,,,Négatif,0,Non,,,,,1,Négatif
967,269694,A traiter,Expérience en attente de réponse,17/06/2021 07:15,"Ma demande en ligne d'acte de naissance reste à l'état de ""brouillon""...","La demande en ligne ne fonctionne pas et la demande reste à l'état de ""Brouillon"" et impossibilité de valider la demande.",La personne concernée,Négatif,31.0,Haute-Garonne,Occitanie,76.0,France,Service-public.fr,,,"Démarche en ligne,Compte ou espace personnel",,,,,,,,,Oui,sxZshFsE9R,Hors-structures,0,11,,,,,,Négatif,,,,,81,Non,,,,,0,Négatif
968,269977,A traiter,Expérience en attente de réponse,16/04/2021 07:10,La CAF du Rhône me crée une dette de 3500 sur mon AAH sans raison logique,"Selon la Caf du Rhone, avoir touché 11 de CA (bien déclarés) il y a un an justifie de me créer une dette de 3500 sur mon AAH (alors que je suis en formation et en plein sommet de la crise sanitaire qui plus est) au détriment de toute logique et tout calcul cohérent. Résultat, toute mon énergie est tournée vers les tribunaux plutôt que vers ma réinsertion. Cela me sidère, m'angoisse et ralentit mes soins importants.",La personne concernée,Négatif,,,,,France,CAF,69003.0,France,"Courrier,Compte ou espace personnel,Démarche en ligne,E-mail",,,,,,,,,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,,Négatif,,,Négatif,0,Non,,,,,4,Positif
